3996.94843,0.99221
3994.88921,0.99249
3992.82999,0.99245
3990.77077,0.99236
3988.71154,0.99250
3986.65232,0.99278
3984.59310,0.99287
3982.53388,0.99263
3980.47466,0.99237
3978.41544,0.99223
3976.35622,0.99220
3974.29700,0.99234
3972.23778,0.99273
3970.17855,0.99308
3968.11933,0.99306
3966.06011,0.99286
3964.00089,0.99271
3961.94167,0.99246
3959.88245,0.99238
3957.82323,0.99265
3955.76401,0.99270
3953.70478,0.99237
3951.64556,0.99215
3949.58634,0.99224
3947.52712,0.99250
3945.46790,0.99273
3943.40868,0.99269
3941.34946,0.99277
3939.29024,0.99320
3937.23101,0.99346
3935.17179,0.99339
3933.11257,0.99310
3931.05335,0.99270
3928.99413,0.99246
3926.93491,0.99226
3924.87569,0.99207
3922.81647,0.99209
3920.75724,0.99195
3918.69802,0.99139
3916.63880,0.99115
3914.57958,0.99164
3912.52036,0.99226
3910.46114,0.99269
3908.40192,0.99273
3906.34270,0.99224
3904.28347,0.99156
3902.22425,0.99115
3900.16503,0.99133
3898.10581,0.99208
3896.04659,0.99246
3893.98737,0.99206
3891.92815,0.99168
3889.86893,0.99203
3887.80970,0.99228
3885.75048,0.99193
3883.69126,0.99156
3881.63204,0.99157
3879.57282,0.99217
3877.51360,0.99275
3875.45438,0.99254
3873.39516,0.99189
3871.33593,0.99118
3869.27671,0.99077
3867.21749,0.99104
3865.15827,0.99137
3863.09905,0.99169
3861.03983,0.99212
3858.98061,0.99223
3856.92139,0.99181
3854.86216,0.99076
3852.80294,0.98995
3850.74372,0.99110
3848.68450,0.99254
3846.62528,0.99302
3844.56606,0.99272
3842.50684,0.99230
3840.44762,0.99182
3838.38839,0.99136
3836.32917,0.99170
3834.26995,0.99223
3832.21073,0.99251
3830.15151,0.99283
3828.09229,0.99302
3826.03307,0.99300
3823.97385,0.99260
3821.91462,0.99202
3819.85540,0.99222
3817.79618,0.99226
3815.73696,0.99178
3813.67774,0.99226
3811.61852,0.99324
3809.55930,0.99368
3807.50008,0.99352
3805.44085,0.99304
3803.38163,0.99237
3801.32241,0.99192
3799.26319,0.99203
3797.20397,0.99233
3795.14475,0.99292
3793.08553,0.99357
3791.02631,0.99369
3788.96708,0.99324
3786.90786,0.99297
3784.84864,0.99336
3782.78942,0.99361
3780.73020,0.99322
3778.67098,0.99304
3776.61176,0.99348
3774.55254,0.99388
3772.49331,0.99390
3770.43409,0.99345
3768.37487,0.99295
3766.31565,0.99285
3764.25643,0.99298
3762.19721,0.99285
3760.13799,0.99233
3758.07877,0.99219
3756.01954,0.99262
3753.96032,0.99282
3751.90110,0.99250
3749.84188,0.99204
3747.78266,0.99183
3745.72344,0.99162
3743.66422,0.99136
3741.60500,0.99163
3739.54577,0.99199
3737.48655,0.99144
3735.42733,0.99017
3733.36811,0.99036
3731.30889,0.99193
3729.24967,0.99279
3727.19045,0.99267
3725.13123,0.99263
3723.07200,0.99298
3721.01278,0.99328
3718.95356,0.99345
3716.89434,0.99344
3714.83512,0.99308
3712.77590,0.99238
3710.71668,0.99202
3708.65746,0.99280
3706.59823,0.99383
3704.53901,0.99393
3702.47979,0.99308
3700.42057,0.99260
3698.36135,0.99284
3696.30213,0.99304
3694.24291,0.99294
3692.18369,0.99253
3690.12446,0.99200
3688.06524,0.99203
